,EC,Enz,Met,Org,Mode,ChEBI
4400,1.2.7.6,glyceraldehyde-3-phosphate dehydrogenase (ferredoxin),acetyl phosphate,Pyrococcus furiosus,+,CHEBI:15350
4403,1.2.7.6,glyceraldehyde-3-phosphate dehydrogenase (ferredoxin),L-cysteine,Methanococcus maripaludis,+,CHEBI:35235
4404,1.2.7.6,glyceraldehyde-3-phosphate dehydrogenase (ferredoxin),maltose,Pyrobaculum aerophilum,+,CHEBI:18167
4413,1.2.7.7,3-methyl-2-oxobutanoate dehydrogenase (ferredoxin),thiamine diphosphate,Thermococcus litoralis,+,CHEBI:9532
4414,1.2.7.7,3-methyl-2-oxobutanoate dehydrogenase (ferredoxin),thiamine diphosphate,Pyrococcus sp.,+,CHEBI:9532
4416,1.2.7.7,3-methyl-2-oxobutanoate dehydrogenase (ferredoxin),thiamine diphosphate,Pyrococcus furiosus,+,CHEBI:9532
4420,1.2.7.8,indolepyruvate ferredoxin oxidoreductase,thiamine diphosphate,Pyrococcus furiosus,+,CHEBI:9532
4421,1.2.7.8,indolepyruvate ferredoxin oxidoreductase,thiamine diphosphate,Thermococcus kodakarensis,+,CHEBI:9532
4427,1.20.4.1,arsenate reductase (glutathione/glutaredoxin),GSH,Escherichia coli,+,CHEBI:16856
4429,1.20.4.1,arsenate reductase (glutathione/glutaredoxin),GSH,Saccharomyces cerevisiae,+,CHEBI:16856
4437,1.20.99.1,arsenate reductase (donor),citrate,Pseudomonas sp.,+,CHEBI:30769
4439,1.20.99.1,arsenate reductase (donor),galactose,Pseudomonas sp.,+,CHEBI:4139
4440,1.20.99.1,arsenate reductase (donor),glucose,Pseudomonas sp.,+,CHEBI:4167
4442,1.20.99.1,arsenate reductase (donor),glutathione,Pteris vittata,+,CHEBI:16856
4443,1.20.99.1,arsenate reductase (donor),GSH,Escherichia coli,+,CHEBI:16856
4447,1.21.1.1,iodotyrosine deiodinase,FAD,Bos taurus,+,CHEBI:16238
4449,1.21.1.1,iodotyrosine deiodinase,FMN,Bos taurus,+,CHEBI:17621
4452,1.21.1.2,"2,4-dichlorobenzoyl-CoA reductase",glutathione,Clavibacter michiganensis,+,CHEBI:16856
4454,1.21.3.1,isopenicillin-N synthase,ascorbate,Actinomyces sp.,+,CHEBI:29073
4455,1.21.3.1,isopenicillin-N synthase,ascorbic acid,Aspergillus nidulans,+,CHEBI:29073
4456,1.21.3.1,isopenicillin-N synthase,ascorbic acid,Streptomyces clavuligerus,+,CHEBI:29073
4457,1.21.3.1,isopenicillin-N synthase,ascorbic acid,Flavobacterium sp.,+,CHEBI:29073
4458,1.21.3.1,isopenicillin-N synthase,ascorbic acid,Amycolatopsis lactamdurans,+,CHEBI:29073
4459,1.21.3.1,isopenicillin-N synthase,ascorbic acid,Acremonium chrysogenum,+,CHEBI:29073
4460,1.21.3.1,isopenicillin-N synthase,ascorbic acid,Penicillium chrysogenum,+,CHEBI:29073
4479,1.21.4.1,D-proline reductase,NAD+,Acetoanaerobium sticklandii,+,CHEBI:15846
4481,1.21.4.1,D-proline reductase,pyruvate,Acetoanaerobium sticklandii,+,CHEBI:32816
4500,1.21.99.3,thyroxine 5-deiodinase,cAMP,Rattus norvegicus,+,CHEBI:17489
4511,1.21.99.3,thyroxine 5-deiodinase,retinoic acid,Rattus norvegicus,+,CHEBI:15367
4520,1.21.99.4,thyroxine 5'-deiodinase,cAMP,Rattus norvegicus,+,CHEBI:17489
4521,1.21.99.4,thyroxine 5'-deiodinase,cAMP,vertebrata,+,CHEBI:17489
4542,1.21.99.4,thyroxine 5'-deiodinase,retinoic acid,Rattus norvegicus,+,CHEBI:15367
4543,1.21.99.4,thyroxine 5'-deiodinase,retinoic acid,vertebrata,+,CHEBI:15367
4561,1.3.1.1,dihydropyrimidine dehydrogenase (NAD+),leucovorin,Homo sapiens,+,CHEBI:15640
4570,1.3.1.12,prephenate dehydrogenase,L-tryptophan,Candida maltosa,+,CHEBI:57912
4572,1.3.1.12,prephenate dehydrogenase,phenylalanine,Neurospora sp.,+,CHEBI:58095
4579,1.3.1.14,dihydroorotate dehydrogenase (NAD+),cysteine,Faecalicatena orotica,+,CHEBI:35235
4585,1.3.1.14,dihydroorotate dehydrogenase (NAD+),glutathione,Faecalicatena orotica,+,CHEBI:16856
4587,1.3.1.14,dihydroorotate dehydrogenase (NAD+),Mercaptoacetic acid,Faecalicatena orotica,+,CHEBI:30065
4588,1.3.1.14,dihydroorotate dehydrogenase (NAD+),thioglycolate,Faecalicatena orotica,+,CHEBI:30065
4589,1.3.1.19,"cis-1,2-dihydrobenzene-1,2-diol dehydrogenase",ethanol,Pseudomonas putida,+,CHEBI:16236
4592,1.3.1.19,"cis-1,2-dihydrobenzene-1,2-diol dehydrogenase",L-cysteine,Pseudomonas putida,+,CHEBI:35235
4635,1.3.1.24,biliverdin reductase,cGMP,Rattus norvegicus,+,CHEBI:16356
4639,1.3.1.24,biliverdin reductase,Fe-protoporphyrin complex,Homo sapiens,+,CHEBI:26355
4641,1.3.1.24,biliverdin reductase,heme,Homo sapiens,+,CHEBI:26355
4647,1.3.1.24,biliverdin reductase,Urea,Homo sapiens,+,CHEBI:16199
4648,1.3.1.25,"1,6-dihydroxycyclohexa-2,4-diene-1-carboxylate dehydrogenase",m-toluate,Pseudomonas putida,+,CHEBI:28795
4655,1.3.1.32,maleylacetate reductase,histidine,Cupriavidus necator,+,CHEBI:57595
4656,1.3.1.33,protochlorophyllide reductase,ATP,Prochlorococcus marinus,+,CHEBI:15422
4661,1.3.1.33,protochlorophyllide reductase,protochlorophyllide,Chlamydomonas reinhardtii,+,CHEBI:16673
4665,1.3.1.43,arogenate dehydrogenase,L-tyrosine,Actinoplanes auranticolor,+,CHEBI:58315
4666,1.3.1.43,arogenate dehydrogenase,L-tyrosine,Actinoplanes campanulatus,+,CHEBI:58315
4667,1.3.1.43,arogenate dehydrogenase,L-tyrosine,Actinoplanes philippinensis,+,CHEBI:58315
4668,1.3.1.43,arogenate dehydrogenase,L-tyrosine,Dactylosporangium thailandense,+,CHEBI:58315
4669,1.3.1.43,arogenate dehydrogenase,L-tyrosine,Pilimelia terevasa,+,CHEBI:58315
4670,1.3.1.43,arogenate dehydrogenase,L-tyrosine,Planobispora longispora,+,CHEBI:58315
4671,1.3.1.43,arogenate dehydrogenase,L-tyrosine,Planomonospora venezuelensis,+,CHEBI:58315
4672,1.3.1.43,arogenate dehydrogenase,L-tyrosine,Spirillospora albida,+,CHEBI:58315
4674,1.3.1.6,fumarate reductase (NADH),alanine,Enterococcus faecalis,+,CHEBI:57972
4675,1.3.1.6,fumarate reductase (NADH),glycine,Enterococcus faecalis,+,CHEBI:57305
4676,1.3.1.6,fumarate reductase (NADH),histidine,Enterococcus faecalis,+,CHEBI:57595
4689,1.3.1.72,DELTA24-sterol reductase,cholesterol,Homo sapiens,+,CHEBI:16113
4692,1.3.1.72,DELTA24-sterol reductase,FAD,Homo sapiens,+,CHEBI:16238
4700,1.3.1.74,2-alkenal reductase [NAD(P)+],estradiol,Arabidopsis thaliana,+,CHEBI:16469
4703,1.3.1.79,arogenate dehydrogenase [NAD(P)+],L-tyrosine,Flavobacterium suaveolens,+,CHEBI:58315
4704,1.3.1.79,arogenate dehydrogenase [NAD(P)+],L-tyrosine,Myroides odoratus,+,CHEBI:58315
4705,1.3.1.79,arogenate dehydrogenase [NAD(P)+],phenylalanine,Flavobacterium suaveolens,+,CHEBI:58095
4706,1.3.1.79,arogenate dehydrogenase [NAD(P)+],phenylalanine,Myroides odoratus,+,CHEBI:58095
4707,1.3.1.8,acyl-CoA dehydrogenase (NADP+),coenzyme A,Bos taurus,+,CHEBI:15346
4709,1.3.1.84,acrylyl-CoA reductase (NADPH),ATP,Escherichia coli,+,CHEBI:15422
4710,1.3.1.84,acrylyl-CoA reductase (NADPH),ATP,Cereibacter sphaeroides,+,CHEBI:15422
4712,1.3.1.84,acrylyl-CoA reductase (NADPH),ATP,Ruegeria pomeroyi,+,CHEBI:15422
4714,1.3.1.84,acrylyl-CoA reductase (NADPH),ATP,Metallosphaera sedula,+,CHEBI:15422
4715,1.3.1.85,crotonyl-CoA carboxylase/reductase,acetate,Cereibacter sphaeroides,+,CHEBI:15366
4716,1.3.1.86,crotonyl-CoA reductase,CoA,Bos taurus,+,CHEBI:15346
4723,1.3.1.98,UDP-N-acetylmuramate dehydrogenase,FAD,Enterobacter cloacae,+,CHEBI:16238
4724,1.3.1.98,UDP-N-acetylmuramate dehydrogenase,FAD,Staphylococcus epidermidis,+,CHEBI:16238
4734,1.3.3.11,pyrroloquinoline-quinone synthase,NAD(P)H,Methylorubrum extorquens,+,CHEBI:16474
4735,1.3.3.11,pyrroloquinoline-quinone synthase,NAD(P)H,Escherichia coli,+,CHEBI:16474
4748,1.3.3.3,coproporphyrinogen oxidase,L-methionine,Cereibacter sphaeroides,+,CHEBI:57844
4749,1.3.3.3,coproporphyrinogen oxidase,L-methionine,Saccharomyces cerevisiae,+,CHEBI:57844
4766,1.3.3.3,coproporphyrinogen oxidase,pyruvate,Saccharomyces cerevisiae,+,CHEBI:32816
4767,1.3.3.3,coproporphyrinogen oxidase,S-adenosyl-L-methionine,Chromatium sp.,+,CHEBI:15414
4776,1.3.3.4,protoporphyrinogen oxidase,cysteine,Saccharomyces cerevisiae,+,CHEBI:35235
4780,1.3.3.4,protoporphyrinogen oxidase,FAD,Spinacia oleracea,+,CHEBI:16238
4781,1.3.3.4,protoporphyrinogen oxidase,FAD,Mus musculus,+,CHEBI:16238
4782,1.3.3.4,protoporphyrinogen oxidase,fatty acid,Saccharomyces cerevisiae,+,CHEBI:28842
4783,1.3.3.4,protoporphyrinogen oxidase,glutathione,Saccharomyces cerevisiae,+,CHEBI:16856
4790,1.3.3.4,protoporphyrinogen oxidase,oleic acid,Bos taurus,+,CHEBI:16196
4791,1.3.3.4,protoporphyrinogen oxidase,oleic acid,Hordeum vulgare,+,CHEBI:16196
4794,1.3.3.4,protoporphyrinogen oxidase,ubiquinone-6,Mus musculus,+,CHEBI:52971
4802,1.3.3.6,acyl-CoA oxidase,CoA,Prunus persica,+,CHEBI:15346
4817,1.3.3.6,acyl-CoA oxidase,phenol,Yarrowia lipolytica,+,CHEBI:15882
4824,1.3.5.1,succinate dehydrogenase,3-oxobutyrate,Sphaerotilus natans,+,CHEBI:15344
4826,1.3.5.1,succinate dehydrogenase,alpha-glycerophosphate,Sphaerotilus natans,+,CHEBI:14336
4829,1.3.5.1,succinate dehydrogenase,ATP,Escherichia coli,+,CHEBI:15422
4830,1.3.5.1,succinate dehydrogenase,ATP,Bos taurus,+,CHEBI:15422
4839,1.3.5.1,succinate dehydrogenase,fumarate,Bos taurus,+,CHEBI:18012
4840,1.3.5.1,succinate dehydrogenase,IDP,Bos taurus,+,CHEBI:17808
4842,1.3.5.1,succinate dehydrogenase,isocitrate,Sphaerotilus natans,+,CHEBI:30887
4843,1.3.5.1,succinate dehydrogenase,ITP,Bos taurus,+,CHEBI:16039
4847,1.3.5.1,succinate dehydrogenase,malonate,Bos taurus,+,CHEBI:30794
4848,1.3.5.1,succinate dehydrogenase,malonate,Paracoccus denitrificans,+,CHEBI:30794
4860,1.3.5.1,succinate dehydrogenase,succinate,Bos taurus,+,CHEBI:15741
4861,1.3.5.1,succinate dehydrogenase,succinate,Paracoccus denitrificans,+,CHEBI:15741
4862,1.3.5.1,succinate dehydrogenase,succinyl coenzyme A,Bos taurus,+,CHEBI:15380
4865,1.3.5.2,dihydroorotate dehydrogenase (quinone),alloxan,Phytophthora infestans,+,CHEBI:76451
4874,1.3.7.1,6-hydroxynicotinate reductase,pyruvate,Clostridium sp.,+,CHEBI:32816
4875,1.3.7.4,phytochromobilin:ferredoxin oxidoreductase,ATP,Cucumis sativus,+,CHEBI:15422
4876,1.3.7.4,phytochromobilin:ferredoxin oxidoreductase,NADH,Cucumis sativus,+,CHEBI:16908
4877,1.3.7.4,phytochromobilin:ferredoxin oxidoreductase,NADPH,Cucumis sativus,+,CHEBI:16474
4883,1.3.8.1,short-chain acyl-CoA dehydrogenase,FAD,Rattus norvegicus,+,CHEBI:16238
4885,1.3.8.4,isovaleryl-CoA dehydrogenase,L-isoleucine,Aspergillus oryzae,+,CHEBI:58045
4886,1.3.8.4,isovaleryl-CoA dehydrogenase,L-leucine,Aspergillus oryzae,+,CHEBI:57427
4887,1.3.8.4,isovaleryl-CoA dehydrogenase,L-valine,Aspergillus oryzae,+,CHEBI:57762
4888,1.3.8.6,glutaryl-CoA dehydrogenase (ETF),FAD,Bos taurus,+,CHEBI:16238
4898,1.3.98.3,coproporphyrinogen dehydrogenase,NADH,Synechocystis sp.,+,CHEBI:16908
4899,1.3.99.17,quinoline 2-oxidoreductase,ethanol,Pseudomonas putida,+,CHEBI:16236
4906,1.3.99.30,"phytoene desaturase (3,4-didehydrolycopene-forming)",NAD+,Neurospora crassa,+,CHEBI:15846
4907,1.3.99.30,"phytoene desaturase (3,4-didehydrolycopene-forming)",NADP+,Neurospora crassa,+,CHEBI:18009
4910,1.3.99.4,3-oxosteroid 1-dehydrogenase,acetone,Pimelobacter simplex,+,CHEBI:15347
4911,1.3.99.4,3-oxosteroid 1-dehydrogenase,DMSO,Pimelobacter simplex,+,CHEBI:28262
4913,1.3.99.4,3-oxosteroid 1-dehydrogenase,ethanol,Pimelobacter simplex,+,CHEBI:16236
4914,1.3.99.4,3-oxosteroid 1-dehydrogenase,glycerol,Pimelobacter simplex,+,CHEBI:17754
4915,1.3.99.4,3-oxosteroid 1-dehydrogenase,isopropylalcohol,Pimelobacter simplex,+,CHEBI:17824
4916,1.3.99.4,3-oxosteroid 1-dehydrogenase,methanol,Pimelobacter simplex,+,CHEBI:17790
4930,1.4.1.1,alanine dehydrogenase,Cys,Rhodobacter capsulatus,+,CHEBI:35235
4939,1.4.1.1,alanine dehydrogenase,glutathione,Thielaviopsis paradoxa,+,CHEBI:16856
4940,1.4.1.1,alanine dehydrogenase,L-Arg,Rhodobacter capsulatus,+,CHEBI:16467
4950,1.4.1.14,glutamate synthase (NADH),succinate,Prosthecochloris vibrioformis,+,CHEBI:15741
4951,1.4.1.15,lysine dehydrogenase,5-Aminovalerate,Agrobacterium tumefaciens,+,CHEBI:86394
4952,1.4.1.15,lysine dehydrogenase,6-aminocaproate,Agrobacterium tumefaciens,+,CHEBI:32396
4955,1.4.1.15,lysine dehydrogenase,D-Lysine,Agrobacterium tumefaciens,+,CHEBI:16855
4960,1.4.1.15,lysine dehydrogenase,L-isoleucine,Agrobacterium tumefaciens,+,CHEBI:58045
4961,1.4.1.15,lysine dehydrogenase,L-leucine,Agrobacterium tumefaciens,+,CHEBI:57427
4963,1.4.1.15,lysine dehydrogenase,L-methionine,Agrobacterium tumefaciens,+,CHEBI:57844
4966,1.4.1.15,lysine dehydrogenase,L-phenylalanine,Agrobacterium tumefaciens,+,CHEBI:58095
4969,1.4.1.15,lysine dehydrogenase,L-tryptophan,Agrobacterium tumefaciens,+,CHEBI:57912
4970,1.4.1.15,lysine dehydrogenase,L-tyrosine,Agrobacterium tumefaciens,+,CHEBI:58315
4971,1.4.1.15,lysine dehydrogenase,L-valine,Agrobacterium tumefaciens,+,CHEBI:57762
4975,1.4.1.18,lysine 6-dehydrogenase,6-aminocaproate,Agrobacterium tumefaciens,+,CHEBI:32396
4979,1.4.1.2,glutamate dehydrogenase,ADP,Bos taurus,+,CHEBI:16761
4980,1.4.1.2,glutamate dehydrogenase,ADP,Homo sapiens,+,CHEBI:16761
4981,1.4.1.2,glutamate dehydrogenase,ADP,Doryteuthis pealeii,+,CHEBI:16761
4982,1.4.1.2,glutamate dehydrogenase,ADP,Mytilus edulis,+,CHEBI:16761
4983,1.4.1.2,glutamate dehydrogenase,ADP,Salinibacter ruber,+,CHEBI:16761
4985,1.4.1.2,glutamate dehydrogenase,ADP,Dictyostelium discoideum,+,CHEBI:16761
4987,1.4.1.2,glutamate dehydrogenase,ADP,Phycomyces blakesleeanus,+,CHEBI:16761
4991,1.4.1.2,glutamate dehydrogenase,AMP,Phycomyces blakesleeanus,+,CHEBI:16027
4992,1.4.1.2,glutamate dehydrogenase,AMP,Acanthamoeba culbertsoni,+,CHEBI:16027
4993,1.4.1.2,glutamate dehydrogenase,AMP,Dictyostelium discoideum,+,CHEBI:16027
4994,1.4.1.2,glutamate dehydrogenase,AMP,Doryteuthis pealeii,+,CHEBI:16027
4995,1.4.1.2,glutamate dehydrogenase,AMP,Streptomyces clavuligerus,+,CHEBI:16027
4996,1.4.1.2,glutamate dehydrogenase,asparagine,Streptomyces clavuligerus,+,CHEBI:58048
4997,1.4.1.2,glutamate dehydrogenase,aspartate,Streptomyces clavuligerus,+,CHEBI:17053
4998,1.4.1.2,glutamate dehydrogenase,ATP,Salinibacter ruber,+,CHEBI:15422
4999,1.4.1.2,glutamate dehydrogenase,D-arginine,Janthinobacterium lividum,+,CHEBI:15816
5000,1.4.1.2,glutamate dehydrogenase,dAMP,Dictyostelium discoideum,+,CHEBI:17713
5001,1.4.1.2,glutamate dehydrogenase,DMSO,Halobacterium salinarum,+,CHEBI:28262
5004,1.4.1.2,glutamate dehydrogenase,glycerol,Halobacterium salinarum,+,CHEBI:17754
5005,1.4.1.2,glutamate dehydrogenase,glycine,Halobacterium salinarum,+,CHEBI:57305
5009,1.4.1.2,glutamate dehydrogenase,isocitrate,Pyrobaculum calidifontis,+,CHEBI:30887
5013,1.4.1.2,glutamate dehydrogenase,L-alanine,Halobacterium salinarum,+,CHEBI:57972
5014,1.4.1.2,glutamate dehydrogenase,L-arginine,Halobacterium salinarum,+,CHEBI:16467
5015,1.4.1.2,glutamate dehydrogenase,L-arginine,Janthinobacterium lividum,+,CHEBI:16467
5016,1.4.1.2,glutamate dehydrogenase,L-asparagine,Halobacterium salinarum,+,CHEBI:58048
5017,1.4.1.2,glutamate dehydrogenase,L-asparagine,Janthinobacterium lividum,+,CHEBI:58048
5018,1.4.1.2,glutamate dehydrogenase,L-aspartate,Janthinobacterium lividum,+,CHEBI:17053
5020,1.4.1.2,glutamate dehydrogenase,L-aspartic acid,Halobacterium salinarum,+,CHEBI:17053
5021,1.4.1.2,glutamate dehydrogenase,L-cysteine,Halobacterium salinarum,+,CHEBI:35235
5022,1.4.1.2,glutamate dehydrogenase,L-cysteine,Acanthamoeba culbertsoni,+,CHEBI:35235
5023,1.4.1.2,glutamate dehydrogenase,L-glutamine,Halobacterium salinarum,+,CHEBI:58359
5024,1.4.1.2,glutamate dehydrogenase,L-His,Salinibacter ruber,+,CHEBI:57595
5025,1.4.1.2,glutamate dehydrogenase,L-histidine,Halobacterium salinarum,+,CHEBI:57595
5026,1.4.1.2,glutamate dehydrogenase,L-histidine,Janthinobacterium lividum,+,CHEBI:57595
5027,1.4.1.2,glutamate dehydrogenase,L-isoleucine,Halobacterium salinarum,+,CHEBI:58045
5028,1.4.1.2,glutamate dehydrogenase,L-Leu,Salinibacter ruber,+,CHEBI:57427
5029,1.4.1.2,glutamate dehydrogenase,L-leucine,Halobacterium salinarum,+,CHEBI:57427
5032,1.4.1.2,glutamate dehydrogenase,L-methionine,Halobacterium salinarum,+,CHEBI:57844
5033,1.4.1.2,glutamate dehydrogenase,L-methionine,Janthinobacterium lividum,+,CHEBI:57844
5034,1.4.1.2,glutamate dehydrogenase,L-phenylalanine,Halobacterium salinarum,+,CHEBI:58095
5035,1.4.1.2,glutamate dehydrogenase,L-serine,Halobacterium salinarum,+,CHEBI:33384
5036,1.4.1.2,glutamate dehydrogenase,L-threonine,Halobacterium salinarum,+,CHEBI:57926
5037,1.4.1.2,glutamate dehydrogenase,L-tryptophan,Halobacterium salinarum,+,CHEBI:57912
5038,1.4.1.2,glutamate dehydrogenase,L-tryptophan,Janthinobacterium lividum,+,CHEBI:57912
5039,1.4.1.2,glutamate dehydrogenase,L-tyrosine,Halobacterium salinarum,+,CHEBI:58315
5040,1.4.1.2,glutamate dehydrogenase,L-valine,Halobacterium salinarum,+,CHEBI:57762
5041,1.4.1.2,glutamate dehydrogenase,leucine,Doryteuthis pealeii,+,CHEBI:57427
5051,1.4.1.2,glutamate dehydrogenase,salicylic acid,Brassica napus,+,CHEBI:16914
5052,1.4.1.2,glutamate dehydrogenase,salicylic acid,Nicotiana tabacum,+,CHEBI:16914
5055,1.4.1.2,glutamate dehydrogenase,Urea,Thermus thermophilus,+,CHEBI:16199
5056,1.4.1.2,glutamate dehydrogenase,Urea,Pyrobaculum islandicum,+,CHEBI:16199
5063,1.4.1.20,phenylalanine dehydrogenase,methanol,Fictibacillus nanhaiensis,+,CHEBI:17790
5066,1.4.1.27,glycine cleavage system,lipoic acid,Gallus gallus,+,CHEBI:30314
5069,1.4.1.3,glutamate dehydrogenase [NAD(P)+],ADP,Bos taurus,+,CHEBI:16761
5070,1.4.1.3,glutamate dehydrogenase [NAD(P)+],ADP,Homo sapiens,+,CHEBI:16761
5071,1.4.1.3,glutamate dehydrogenase [NAD(P)+],ADP,Rattus norvegicus,+,CHEBI:16761
5072,1.4.1.3,glutamate dehydrogenase [NAD(P)+],ADP,Urocitellus richardsonii,+,CHEBI:16761
5074,1.4.1.3,glutamate dehydrogenase [NAD(P)+],ADP,Sus scrofa,+,CHEBI:16761
5081,1.4.1.3,glutamate dehydrogenase [NAD(P)+],ADP,Salinibacter ruber,+,CHEBI:16761
5091,1.4.1.3,glutamate dehydrogenase [NAD(P)+],ADP,Haemonchus contortus,+,CHEBI:16761
5092,1.4.1.3,glutamate dehydrogenase [NAD(P)+],ADP,Teladorsagia circumcincta,+,CHEBI:16761
5099,1.4.1.3,glutamate dehydrogenase [NAD(P)+],ADP,Dictyostelium discoideum,+,CHEBI:16761
5100,1.4.1.3,glutamate dehydrogenase [NAD(P)+],ADP,Tenebrio molitor,+,CHEBI:16761
5101,1.4.1.3,glutamate dehydrogenase [NAD(P)+],ADP,Thunnus thynnus,+,CHEBI:16761
5102,1.4.1.3,glutamate dehydrogenase [NAD(P)+],ADP,Xenopus laevis,+,CHEBI:16761
5103,1.4.1.3,glutamate dehydrogenase [NAD(P)+],ADP,Mus musculus,+,CHEBI:16761
5104,1.4.1.3,glutamate dehydrogenase [NAD(P)+],AMP,Bos taurus,+,CHEBI:16027
5105,1.4.1.3,glutamate dehydrogenase [NAD(P)+],AMP,Urocitellus richardsonii,+,CHEBI:16027
5106,1.4.1.3,glutamate dehydrogenase [NAD(P)+],AMP,Dictyostelium discoideum,+,CHEBI:16027
5107,1.4.1.3,glutamate dehydrogenase [NAD(P)+],AMP,Cereibacter sphaeroides,+,CHEBI:16027
5109,1.4.1.3,glutamate dehydrogenase [NAD(P)+],AMP,Thermus thermophilus,+,CHEBI:16027
5111,1.4.1.3,glutamate dehydrogenase [NAD(P)+],ATP,Bos taurus,+,CHEBI:15422
5112,1.4.1.3,glutamate dehydrogenase [NAD(P)+],ATP,Rattus norvegicus,+,CHEBI:15422
5114,1.4.1.3,glutamate dehydrogenase [NAD(P)+],ATP,Salinibacter ruber,+,CHEBI:15422
5115,1.4.1.3,glutamate dehydrogenase [NAD(P)+],ATP,Haemonchus contortus,+,CHEBI:15422
5116,1.4.1.3,glutamate dehydrogenase [NAD(P)+],ATP,Teladorsagia circumcincta,+,CHEBI:15422
5117,1.4.1.3,glutamate dehydrogenase [NAD(P)+],ATP,Sus scrofa,+,CHEBI:15422
5118,1.4.1.3,glutamate dehydrogenase [NAD(P)+],ATP,Homo sapiens,+,CHEBI:15422
5120,1.4.1.3,glutamate dehydrogenase [NAD(P)+],glutathione,Glycine max,+,CHEBI:16856
5121,1.4.1.3,glutamate dehydrogenase [NAD(P)+],GTP,Homo sapiens,+,CHEBI:15996
5122,1.4.1.3,glutamate dehydrogenase [NAD(P)+],GTP,Bos taurus,+,CHEBI:15996
5124,1.4.1.3,glutamate dehydrogenase [NAD(P)+],L-aspartate,Cereibacter sphaeroides,+,CHEBI:17053
5125,1.4.1.3,glutamate dehydrogenase [NAD(P)+],L-His,Salinibacter ruber,+,CHEBI:57595
5126,1.4.1.3,glutamate dehydrogenase [NAD(P)+],L-Leu,Homo sapiens,+,CHEBI:57427
5128,1.4.1.3,glutamate dehydrogenase [NAD(P)+],L-Leu,Salinibacter ruber,+,CHEBI:57427
5129,1.4.1.3,glutamate dehydrogenase [NAD(P)+],L-leucine,Homo sapiens,+,CHEBI:57427
5130,1.4.1.3,glutamate dehydrogenase [NAD(P)+],L-leucine,Bos taurus,+,CHEBI:57427
5132,1.4.1.3,glutamate dehydrogenase [NAD(P)+],L-leucine,Thermus thermophilus,+,CHEBI:57427
5133,1.4.1.3,glutamate dehydrogenase [NAD(P)+],leucine,Urocitellus richardsonii,+,CHEBI:57427
5134,1.4.1.3,glutamate dehydrogenase [NAD(P)+],leucine,Rattus norvegicus,+,CHEBI:57427
5135,1.4.1.3,glutamate dehydrogenase [NAD(P)+],leucine,Homo sapiens,+,CHEBI:57427
5136,1.4.1.3,glutamate dehydrogenase [NAD(P)+],leucine,Thermus thermophilus,+,CHEBI:57427
5152,1.4.1.4,glutamate dehydrogenase (NADP+),ADP,Proteus inconstans,+,CHEBI:16761
5153,1.4.1.4,glutamate dehydrogenase (NADP+),ADP,Dictyostelium discoideum,+,CHEBI:16761
5154,1.4.1.4,glutamate dehydrogenase (NADP+),AMP,Escherichia coli,+,CHEBI:16027
5155,1.4.1.4,glutamate dehydrogenase (NADP+),AMP,Salmonella enterica,+,CHEBI:16027
5156,1.4.1.4,glutamate dehydrogenase (NADP+),ATP,Aspergillus terreus,+,CHEBI:15422
5157,1.4.1.4,glutamate dehydrogenase (NADP+),ATP,Proteus inconstans,+,CHEBI:15422
5158,1.4.1.4,glutamate dehydrogenase (NADP+),ATP,Salmonella enterica,+,CHEBI:15422
5159,1.4.1.4,glutamate dehydrogenase (NADP+),ATP,Escherichia coli,+,CHEBI:15422
5162,1.4.1.4,glutamate dehydrogenase (NADP+),DL-2-hydroxyglutarate,Aspergillus niger,+,CHEBI:17084
5163,1.4.1.4,glutamate dehydrogenase (NADP+),ethanol,Aeropyrum pernix,+,CHEBI:16236
5164,1.4.1.4,glutamate dehydrogenase (NADP+),GDP,Aspergillus terreus,+,CHEBI:17552
5165,1.4.1.4,glutamate dehydrogenase (NADP+),GDP,Trichomonas vaginalis,+,CHEBI:17552
5166,1.4.1.4,glutamate dehydrogenase (NADP+),Glutarate,Aspergillus niger,+,CHEBI:17859
5167,1.4.1.4,glutamate dehydrogenase (NADP+),GTP,Aspergillus terreus,+,CHEBI:15996
5168,1.4.1.4,glutamate dehydrogenase (NADP+),GTP,Dictyostelium discoideum,+,CHEBI:15996
5169,1.4.1.4,glutamate dehydrogenase (NADP+),IDP,Trichomonas vaginalis,+,CHEBI:17808
5170,1.4.1.4,glutamate dehydrogenase (NADP+),Itaconate,Aspergillus niger,+,CHEBI:30838
5180,1.4.1.4,glutamate dehydrogenase (NADP+),methanol,Aeropyrum pernix,+,CHEBI:17790
5193,1.4.1.4,glutamate dehydrogenase (NADP+),UTP,Escherichia coli,+,CHEBI:15713
5197,1.4.1.8,valine dehydrogenase (NADP+),L-valine,Streptomyces cinnamonensis,+,CHEBI:57762
5198,1.4.1.8,valine dehydrogenase (NADP+),L-valine,Kitasatospora aureofaciens,+,CHEBI:57762
5199,1.4.1.8,valine dehydrogenase (NADP+),L-valine,Streptomyces fradiae,+,CHEBI:57762
5204,1.4.3.1,D-aspartate oxidase,D-Aspartate,Sus scrofa,+,CHEBI:17364
5205,1.4.3.1,D-aspartate oxidase,D-Glu,Sus scrofa,+,CHEBI:15966
5212,1.4.3.13,protein-lysine 6-oxidase,pyridoxal,Gallus gallus,+,CHEBI:17310
5222,1.4.3.14,L-lysine oxidase,glycine,Trichoderma viride,+,CHEBI:57305
