,EC,Enz,Met,Org,Mode,ChEBI
56062,1.5.99.B4,flavin-containing opine dehydrogenase,L-ornithine,Bradyrhizobium japonicum,-,CHEBI:15729
56066,1.6.1.1,NAD(P)+ transhydrogenase (Si-specific),5'-AMP,Vibrio natriegens,-,CHEBI:16027
56067,1.6.1.1,NAD(P)+ transhydrogenase (Si-specific),ADP,Vibrio natriegens,-,CHEBI:16761
56069,1.6.1.1,NAD(P)+ transhydrogenase (Si-specific),ATP,Vibrio natriegens,-,CHEBI:15422
56073,1.6.1.1,NAD(P)+ transhydrogenase (Si-specific),CTP,Vibrio natriegens,-,CHEBI:17677
56075,1.6.1.1,NAD(P)+ transhydrogenase (Si-specific),deoxycholate,Azotobacter vinelandii,-,CHEBI:28834
56078,1.6.1.1,NAD(P)+ transhydrogenase (Si-specific),DMSO,Escherichia coli,-,CHEBI:28262
56081,1.6.1.1,NAD(P)+ transhydrogenase (Si-specific),GTP,Vibrio natriegens,-,CHEBI:15996
56083,1.6.1.1,NAD(P)+ transhydrogenase (Si-specific),NAD+,Azotobacter vinelandii,-,CHEBI:15846
56084,1.6.1.1,NAD(P)+ transhydrogenase (Si-specific),NADP+,Pseudomonas aeruginosa,-,CHEBI:18009
56086,1.6.1.1,NAD(P)+ transhydrogenase (Si-specific),NADP+,Azotobacter vinelandii,-,CHEBI:18009
56087,1.6.1.1,NAD(P)+ transhydrogenase (Si-specific),NADPH,Escherichia coli,-,CHEBI:16474
56096,1.6.1.1,NAD(P)+ transhydrogenase (Si-specific),phosphoenolpyruvate,Vibrio natriegens,-,CHEBI:44897
56097,1.6.1.1,NAD(P)+ transhydrogenase (Si-specific),pyridoxal 5'-phosphate,Vibrio natriegens,-,CHEBI:18405
56098,1.6.1.1,NAD(P)+ transhydrogenase (Si-specific),TTP,Vibrio natriegens,-,CHEBI:18077
56109,1.6.1.2,NAD(P)+ transhydrogenase (Re/Si-specific),3'-5'-AMP,Mammalia,-,CHEBI:17489
56110,1.6.1.2,NAD(P)+ transhydrogenase (Re/Si-specific),3'-AMP,Mammalia,-,CHEBI:28931
56113,1.6.1.2,NAD(P)+ transhydrogenase (Re/Si-specific),5'-AMP,Bos taurus,-,CHEBI:16027
56114,1.6.1.2,NAD(P)+ transhydrogenase (Re/Si-specific),5'-AMP,Escherichia coli,-,CHEBI:16027
56115,1.6.1.2,NAD(P)+ transhydrogenase (Re/Si-specific),5'-AMP,Mammalia,-,CHEBI:16027
56116,1.6.1.2,NAD(P)+ transhydrogenase (Re/Si-specific),5'-AMP,Rattus norvegicus,-,CHEBI:16027
56123,1.6.1.2,NAD(P)+ transhydrogenase (Re/Si-specific),acetyl-CoA,Mammalia,-,CHEBI:15351
56126,1.6.1.2,NAD(P)+ transhydrogenase (Re/Si-specific),adenosine,Mammalia,-,CHEBI:16335
56127,1.6.1.2,NAD(P)+ transhydrogenase (Re/Si-specific),adenosine,Escherichia coli,-,CHEBI:16335
56128,1.6.1.2,NAD(P)+ transhydrogenase (Re/Si-specific),ADP,Mammalia,-,CHEBI:16761
56129,1.6.1.2,NAD(P)+ transhydrogenase (Re/Si-specific),"Butane-2,3-dione",Rattus norvegicus,-,CHEBI:16583
56136,1.6.1.2,NAD(P)+ transhydrogenase (Re/Si-specific),CoA,Bos taurus,-,CHEBI:15346
56137,1.6.1.2,NAD(P)+ transhydrogenase (Re/Si-specific),CoA,Mammalia,-,CHEBI:15346
56141,1.6.1.2,NAD(P)+ transhydrogenase (Re/Si-specific),dephospho-CoA,Mammalia,-,CHEBI:15468
56147,1.6.1.2,NAD(P)+ transhydrogenase (Re/Si-specific),glutathione,Bos taurus,-,CHEBI:16856
56148,1.6.1.2,NAD(P)+ transhydrogenase (Re/Si-specific),glutathione,Escherichia coli,-,CHEBI:16856
56149,1.6.1.2,NAD(P)+ transhydrogenase (Re/Si-specific),glutathione disulfide,Bos taurus,-,CHEBI:17858
56178,1.6.1.2,NAD(P)+ transhydrogenase (Re/Si-specific),NAD+,Escherichia coli,-,CHEBI:15846
56179,1.6.1.2,NAD(P)+ transhydrogenase (Re/Si-specific),NAD+,Mammalia,-,CHEBI:15846
56180,1.6.1.2,NAD(P)+ transhydrogenase (Re/Si-specific),NADH,Bos taurus,-,CHEBI:16908
56181,1.6.1.2,NAD(P)+ transhydrogenase (Re/Si-specific),NADH,Mammalia,-,CHEBI:16908
56182,1.6.1.2,NAD(P)+ transhydrogenase (Re/Si-specific),NADP+,Escherichia coli,-,CHEBI:18009
56183,1.6.1.2,NAD(P)+ transhydrogenase (Re/Si-specific),NADP+,Bos taurus,-,CHEBI:18009
56184,1.6.1.2,NAD(P)+ transhydrogenase (Re/Si-specific),NADP+,Mammalia,-,CHEBI:18009
56185,1.6.1.2,NAD(P)+ transhydrogenase (Re/Si-specific),NADPH,Escherichia coli,-,CHEBI:16474
56187,1.6.1.2,NAD(P)+ transhydrogenase (Re/Si-specific),NADPH,Mammalia,-,CHEBI:16474
56191,1.6.1.2,NAD(P)+ transhydrogenase (Re/Si-specific),palmitoyl CoA,Homo sapiens,-,CHEBI:15525
56192,1.6.1.2,NAD(P)+ transhydrogenase (Re/Si-specific),palmitoyl-CoA,Bos taurus,-,CHEBI:15525
56193,1.6.1.2,NAD(P)+ transhydrogenase (Re/Si-specific),palmitoyl-CoA,Escherichia coli,-,CHEBI:15525
56194,1.6.1.2,NAD(P)+ transhydrogenase (Re/Si-specific),palmitoyl-CoA,Mammalia,-,CHEBI:15525
56195,1.6.1.2,NAD(P)+ transhydrogenase (Re/Si-specific),palmitoyl-CoA,Rhodospirillum rubrum,-,CHEBI:15525
56197,1.6.1.2,NAD(P)+ transhydrogenase (Re/Si-specific),palmitoyl-CoA,Klebsiella pneumoniae,-,CHEBI:15525
56203,1.6.1.2,NAD(P)+ transhydrogenase (Re/Si-specific),pyridoxal 5'-phosphate,Bos taurus,-,CHEBI:18405
56217,1.6.1.3,NAD(P)+ transhydrogenase,3'-adenylic acid,Spinacia oleracea,-,CHEBI:28931
56218,1.6.1.3,NAD(P)+ transhydrogenase,5'-adenylic acid,Spinacia oleracea,-,CHEBI:16027
56219,1.6.1.3,NAD(P)+ transhydrogenase,ADP,Spinacia oleracea,-,CHEBI:16761
56221,1.6.1.3,NAD(P)+ transhydrogenase,ATP,Spinacia oleracea,-,CHEBI:15422
56246,1.6.2.2,cytochrome-b5 reductase,acetate,Bos taurus,-,CHEBI:15366
56250,1.6.2.2,cytochrome-b5 reductase,adenine nucleotides,Bos taurus,-,CHEBI:16027
56251,1.6.2.2,cytochrome-b5 reductase,adenine nucleotides,Homo sapiens,-,CHEBI:16027
56252,1.6.2.2,cytochrome-b5 reductase,ADP,Homo sapiens,-,CHEBI:16761
56261,1.6.2.2,cytochrome-b5 reductase,benzoate,Propsilocerus akamusi,-,CHEBI:30746
56262,1.6.2.2,cytochrome-b5 reductase,benzyl alcohol,Homo sapiens,-,CHEBI:17987
56266,1.6.2.2,cytochrome-b5 reductase,citrate,Bos taurus,-,CHEBI:30769
56274,1.6.2.2,cytochrome-b5 reductase,hemin,Homo sapiens,-,CHEBI:26355
56277,1.6.2.2,cytochrome-b5 reductase,Inositol hexaphosphate,Homo sapiens,-,CHEBI:17401
56298,1.6.2.2,cytochrome-b5 reductase,NAD+,Saccharomyces cerevisiae,-,CHEBI:15846
56299,1.6.2.2,cytochrome-b5 reductase,NAD+,Rattus norvegicus,-,CHEBI:15846
56300,1.6.2.2,cytochrome-b5 reductase,NADP+,Rattus norvegicus,-,CHEBI:18009
56320,1.6.2.2,cytochrome-b5 reductase,quercetin,Bos taurus,-,CHEBI:16243
56321,1.6.2.2,cytochrome-b5 reductase,quercetin,Rattus norvegicus,-,CHEBI:16243
56324,1.6.2.2,cytochrome-b5 reductase,succinate,Bos taurus,-,CHEBI:15741
56325,1.6.2.2,cytochrome-b5 reductase,taurodeoxycholate,Bos taurus,-,CHEBI:9410
56326,1.6.2.2,cytochrome-b5 reductase,taurodeoxycholate,Homo sapiens,-,CHEBI:9410
56350,1.6.2.4,NADPH-hemoprotein reductase,alpha-lipoic acid,Homo sapiens,-,CHEBI:30314
56367,1.6.2.4,NADPH-hemoprotein reductase,menadione,Homo sapiens,-,CHEBI:28869
56371,1.6.2.4,NADPH-hemoprotein reductase,NAD+,Artemisia annua,-,CHEBI:15846
56372,1.6.2.4,NADPH-hemoprotein reductase,NAD+,Nitrobacter winogradskyi,-,CHEBI:15846
56373,1.6.2.4,NADPH-hemoprotein reductase,NADP+,Arabidopsis thaliana,-,CHEBI:18009
56374,1.6.2.4,NADPH-hemoprotein reductase,NADP+,Artemisia annua,-,CHEBI:18009
56375,1.6.2.4,NADPH-hemoprotein reductase,NADP+,Candida tropicalis,-,CHEBI:18009
56376,1.6.2.4,NADPH-hemoprotein reductase,NADP+,Helianthus tuberosus,-,CHEBI:18009
56377,1.6.2.4,NADPH-hemoprotein reductase,NADP+,Homo sapiens,-,CHEBI:18009
56378,1.6.2.4,NADPH-hemoprotein reductase,NADP+,Locusta migratoria,-,CHEBI:18009
56379,1.6.2.4,NADPH-hemoprotein reductase,NADP+,Rhizopus stolonifer,-,CHEBI:18009
56380,1.6.2.4,NADPH-hemoprotein reductase,NADP+,Sus scrofa,-,CHEBI:18009
56381,1.6.2.4,NADPH-hemoprotein reductase,NADP+,Anopheles minimus,-,CHEBI:18009
56382,1.6.2.4,NADPH-hemoprotein reductase,NADP+,Catharanthus roseus,-,CHEBI:18009
56383,1.6.2.4,NADPH-hemoprotein reductase,NADP+,Spodoptera eridania,-,CHEBI:18009
56385,1.6.2.4,NADPH-hemoprotein reductase,NADP+,Nitrobacter winogradskyi,-,CHEBI:18009
56395,1.6.2.4,NADPH-hemoprotein reductase,quercetin,Homo sapiens,-,CHEBI:16243
56397,1.6.2.4,NADPH-hemoprotein reductase,quercetin,Cavia porcellus,-,CHEBI:16243
56405,1.6.2.5,NADPH-cytochrome-c2 reductase,NADH,Cereibacter sphaeroides,-,CHEBI:16908
56409,1.6.2.6,leghemoglobin reductase,acetate,Glycine max,-,CHEBI:15366
56418,1.6.2.6,leghemoglobin reductase,nicotinate,Glycine max,-,CHEBI:15940
56577,1.6.3.1,NAD(P)H oxidase (H2O2-forming),bilirubin,Rattus norvegicus,-,CHEBI:16990
56578,1.6.3.1,NAD(P)H oxidase (H2O2-forming),bilirubin,Homo sapiens,-,CHEBI:16990
56582,1.6.3.1,NAD(P)H oxidase (H2O2-forming),CoA,Thermococcus kodakarensis,-,CHEBI:15346
56619,1.6.3.1,NAD(P)H oxidase (H2O2-forming),dodecanal,Sus scrofa,-,CHEBI:27836
56628,1.6.3.1,NAD(P)H oxidase (H2O2-forming),ferulic acid,Homo sapiens,-,CHEBI:17620
56640,1.6.3.1,NAD(P)H oxidase (H2O2-forming),hemin,Mus musculus,-,CHEBI:26355
56642,1.6.3.1,NAD(P)H oxidase (H2O2-forming),hexadecanal,Sus scrofa,-,CHEBI:17600
56716,1.6.3.1,NAD(P)H oxidase (H2O2-forming),taxol,Mus musculus,-,CHEBI:45863
56719,1.6.3.1,NAD(P)H oxidase (H2O2-forming),tridecanal,Sus scrofa,-,CHEBI:89816
56743,1.6.3.3,NADH oxidase (H2O2-forming),ascorbate,Streptococcus mutans,-,CHEBI:29073
56755,1.6.3.3,NADH oxidase (H2O2-forming),cysteine,Streptococcus mutans,-,CHEBI:35235
56777,1.6.3.3,NADH oxidase (H2O2-forming),Urea,Saccharolobus solfataricus,-,CHEBI:16199
56778,1.6.3.3,NADH oxidase (H2O2-forming),Urea,Sulfolobus acidocaldarius,-,CHEBI:16199
56783,1.6.3.4,NADH oxidase (H2O-forming),ascorbate,Streptococcus mutans,-,CHEBI:29073
56789,1.6.3.4,NADH oxidase (H2O-forming),FAD,Lacticaseibacillus rhamnosus,-,CHEBI:16238
56805,1.6.3.5,renalase,ADP,Pseudomonas savastanoi,-,CHEBI:16761
56807,1.6.3.5,renalase,AMP,Pseudomonas savastanoi,-,CHEBI:16027
56808,1.6.3.5,renalase,beta-NADP+,Pseudomonas savastanoi,-,CHEBI:18009
56810,1.6.3.5,renalase,nicotinamide,Pseudomonas savastanoi,-,CHEBI:17154
56811,1.6.3.5,renalase,nicotinamide mononucleotide,Pseudomonas savastanoi,-,CHEBI:14648
56822,1.6.5.10,NADPH dehydrogenase (quinone),ATP,Microcystis aeruginosa,-,CHEBI:15422
56830,1.6.5.10,NADPH dehydrogenase (quinone),Folic acid derivatives,Sus scrofa,-,CHEBI:27470
56834,1.6.5.10,NADPH dehydrogenase (quinone),NADP+,Synechocystis sp.,-,CHEBI:18009
56835,1.6.5.10,NADPH dehydrogenase (quinone),NADP+,Homo sapiens,-,CHEBI:18009
57072,1.6.5.2,NAD(P)H dehydrogenase (quinone),ADP,Beta vulgaris,-,CHEBI:16761
57080,1.6.5.2,NAD(P)H dehydrogenase (quinone),ATP,Beta vulgaris,-,CHEBI:15422
57081,1.6.5.2,NAD(P)H dehydrogenase (quinone),benzoquinol,Saccharomyces cerevisiae,-,CHEBI:17594
57142,1.6.5.2,NAD(P)H dehydrogenase (quinone),NAD+,Beta vulgaris,-,CHEBI:15846
57143,1.6.5.2,NAD(P)H dehydrogenase (quinone),NAD+,Saccharomyces cerevisiae,-,CHEBI:15846
57144,1.6.5.2,NAD(P)H dehydrogenase (quinone),NADP+,Beta vulgaris,-,CHEBI:18009
57145,1.6.5.2,NAD(P)H dehydrogenase (quinone),NADP+,Microcystis aeruginosa,-,CHEBI:18009
57153,1.6.5.2,NAD(P)H dehydrogenase (quinone),quercetin,Giardia intestinalis,-,CHEBI:16243
57154,1.6.5.2,NAD(P)H dehydrogenase (quinone),quercetin,Homo sapiens,-,CHEBI:16243
57160,1.6.5.2,NAD(P)H dehydrogenase (quinone),salicylate,Canis lupus,-,CHEBI:16914
57165,1.6.5.2,NAD(P)H dehydrogenase (quinone),vitamin E,Mus musculus,-,CHEBI:18145
57180,1.6.5.4,monodehydroascorbate reductase (NADH),citrate,Neurospora crassa,-,CHEBI:30769
57182,1.6.5.4,monodehydroascorbate reductase (NADH),diacetyl,Pleurotus ostreatus,-,CHEBI:16583
57187,1.6.5.4,monodehydroascorbate reductase (NADH),GSH,Rattus norvegicus,-,CHEBI:16856
57214,1.6.5.4,monodehydroascorbate reductase (NADH),pyridoxal 5'-phosphate,Pleurotus ostreatus,-,CHEBI:18405
57228,1.6.5.5,NADPH:quinone reductase,ADP,Camelus dromedarius,-,CHEBI:16761
57232,1.6.5.5,NADPH:quinone reductase,coumarin,Camelus dromedarius,-,CHEBI:28794
57243,1.6.5.5,NADPH:quinone reductase,FAD,Camelus dromedarius,-,CHEBI:16238
57244,1.6.5.5,NADPH:quinone reductase,FMN,Camelus dromedarius,-,CHEBI:17621
57246,1.6.5.5,NADPH:quinone reductase,menadione,Synechocystis sp.,-,CHEBI:28869
57248,1.6.5.5,NADPH:quinone reductase,NAD+,Camelus dromedarius,-,CHEBI:15846
57249,1.6.5.5,NADPH:quinone reductase,NADP+,Cavia porcellus,-,CHEBI:18009
57250,1.6.5.5,NADPH:quinone reductase,NADP+,Synechocystis sp.,-,CHEBI:18009
57251,1.6.5.5,NADPH:quinone reductase,NADP+,Camelus dromedarius,-,CHEBI:18009
57258,1.6.5.5,NADPH:quinone reductase,pyridoxal-5'-phosphate,Camelus dromedarius,-,CHEBI:18405
57270,1.6.5.6,p-benzoquinone reductase (NADPH),NADP+,Mucor ambiguus,-,CHEBI:18009
57272,1.6.5.6,p-benzoquinone reductase (NADPH),quercetin,Mucor ambiguus,-,CHEBI:16243
57278,1.6.5.9,NADH:quinone reductase (non-electrogenic),AMP,Saccharomyces cerevisiae,-,CHEBI:16027
57289,1.6.5.9,NADH:quinone reductase (non-electrogenic),NADH,Saccharomyces cerevisiae,-,CHEBI:16908
57326,1.7.1.1,nitrate reductase (NADH),adenosine,Spinacia oleracea,-,CHEBI:16335
57329,1.7.1.1,nitrate reductase (NADH),ADP,Hordeum vulgare,-,CHEBI:16761
57330,1.7.1.1,nitrate reductase (NADH),ADP,Spinacia oleracea,-,CHEBI:16761
57332,1.7.1.1,nitrate reductase (NADH),AMP,Spinacia oleracea,-,CHEBI:16027
57333,1.7.1.1,nitrate reductase (NADH),ATP,Cucumis sativus,-,CHEBI:15422
57340,1.7.1.1,nitrate reductase (NADH),Carbamoyl phosphate,Hordeum vulgare,-,CHEBI:17672
57351,1.7.1.1,nitrate reductase (NADH),Cyanate,Chlorella sp.,-,CHEBI:29195
57367,1.7.1.1,nitrate reductase (NADH),glutamine,Hordeum vulgare,-,CHEBI:58359
57372,1.7.1.1,nitrate reductase (NADH),menadione,Cucurbita pepo,-,CHEBI:28869
57389,1.7.1.1,nitrate reductase (NADH),NAD+,Spinacia oleracea,-,CHEBI:15846
57390,1.7.1.1,nitrate reductase (NADH),NAD+,Cucurbita pepo,-,CHEBI:15846
57391,1.7.1.1,nitrate reductase (NADH),NAD+,Zea mays,-,CHEBI:15846
57392,1.7.1.1,nitrate reductase (NADH),NAD+,Triticum aestivum,-,CHEBI:15846
57394,1.7.1.1,nitrate reductase (NADH),NAD+,Chlorella vulgaris,-,CHEBI:15846
57395,1.7.1.1,nitrate reductase (NADH),NADH,Triticum aestivum,-,CHEBI:16908
57397,1.7.1.1,nitrate reductase (NADH),NADH,Spinacia oleracea,-,CHEBI:16908
57400,1.7.1.1,nitrate reductase (NADH),NADPH,Spinacia oleracea,-,CHEBI:16474
57408,1.7.1.1,nitrate reductase (NADH),nicotinamide,Spinacia oleracea,-,CHEBI:17154
57413,1.7.1.1,nitrate reductase (NADH),NMN,Spinacia oleracea,-,CHEBI:14648
57430,1.7.1.1,nitrate reductase (NADH),pyridoxal 5'-phosphate,Chlorella sp.,-,CHEBI:18405
57431,1.7.1.1,nitrate reductase (NADH),pyridoxal 5'-phosphate,Hordeum vulgare,-,CHEBI:18405
57450,1.7.1.10,hydroxylamine reductase (NADH),butanol,Rattus norvegicus,-,CHEBI:28885
57455,1.7.1.10,hydroxylamine reductase (NADH),deoxycholic acid,Rattus norvegicus,-,CHEBI:28834
57459,1.7.1.10,hydroxylamine reductase (NADH),ethanol,Rattus norvegicus,-,CHEBI:16236
57477,1.7.1.10,hydroxylamine reductase (NADH),NADH,Derxia gummosa,-,CHEBI:16908
57497,1.7.1.10,hydroxylamine reductase (NADH),Propanol,Rattus norvegicus,-,CHEBI:28831
57519,1.7.1.15,nitrite reductase (NADH),Cyanate,Rhodobacter capsulatus,-,CHEBI:29195
57523,1.7.1.15,nitrite reductase (NADH),NAD+,Escherichia coli,-,CHEBI:15846
57534,1.7.1.16,nitrobenzene nitroreductase,cysteine,Pseudomonas oleovorans,-,CHEBI:35235
57536,1.7.1.16,nitrobenzene nitroreductase,glutathione,Gluconobacter oxydans,-,CHEBI:16856
57538,1.7.1.16,nitrobenzene nitroreductase,menadione,Gluconobacter oxydans,-,CHEBI:28869
57559,1.7.1.2,Nitrate reductase [NAD(P)H],Cyanate,Rhodotorula glutinis,-,CHEBI:29195
57565,1.7.1.2,Nitrate reductase [NAD(P)H],NAD(P)H,Chlorella variegata,-,CHEBI:16474
57566,1.7.1.2,Nitrate reductase [NAD(P)H],NAD(P)H,Hordeum vulgare,-,CHEBI:16474
57567,1.7.1.2,Nitrate reductase [NAD(P)H],NAD(P)H,Wickerhamomyces anomalus,-,CHEBI:16474
57568,1.7.1.2,Nitrate reductase [NAD(P)H],NAD(P)H,Chlamydomonas reinhardtii,-,CHEBI:16474
57569,1.7.1.2,Nitrate reductase [NAD(P)H],NAD(P)H,[Candida] nitratophila,-,CHEBI:16474
57590,1.7.1.3,nitrate reductase (NADPH),NADP+,Aspergillus nidulans,-,CHEBI:18009
57591,1.7.1.3,nitrate reductase (NADPH),NADPH,Hordeum vulgare,-,CHEBI:16474
57592,1.7.1.3,nitrate reductase (NADPH),NADPH,Neurospora crassa,-,CHEBI:16474
57622,1.7.1.4,nitrite reductase [NAD(P)H],Carbamoyl phosphate,Azotobacter chroococcum,-,CHEBI:17672
57631,1.7.1.4,nitrite reductase [NAD(P)H],Cyanate,Azotobacter chroococcum,-,CHEBI:29195
57646,1.7.1.4,nitrite reductase [NAD(P)H],NAD(P)H,Neurospora crassa,-,CHEBI:16474
57648,1.7.1.4,nitrite reductase [NAD(P)H],NAD(P)H,Azotobacter chroococcum,-,CHEBI:16474
57649,1.7.1.4,nitrite reductase [NAD(P)H],NAD+,Escherichia coli,-,CHEBI:15846
57651,1.7.1.4,nitrite reductase [NAD(P)H],NADP+,Escherichia coli,-,CHEBI:18009
57671,1.7.1.4,nitrite reductase [NAD(P)H],salicylic acid,Neurospora crassa,-,CHEBI:16914
57705,1.7.1.6,azobenzene reductase,fatty acids,Rattus norvegicus,-,CHEBI:28842
57737,1.7.1.7,GMP reductase,6-thio-IMP,Homo sapiens,-,CHEBI:2332
57738,1.7.1.7,GMP reductase,6-thio-IMP,Klebsiella aerogenes,-,CHEBI:2332
57739,1.7.1.7,GMP reductase,6-Thio-XMP,Homo sapiens,-,CHEBI:80612
57743,1.7.1.7,GMP reductase,ADP,Klebsiella aerogenes,-,CHEBI:16761
57744,1.7.1.7,GMP reductase,AMP,Klebsiella aerogenes,-,CHEBI:16027
57745,1.7.1.7,GMP reductase,AMP,Mycoplasma mycoides,-,CHEBI:16027
57746,1.7.1.7,GMP reductase,AMP,Escherichia coli,-,CHEBI:16027
57748,1.7.1.7,GMP reductase,AMP,Salmonella enterica,-,CHEBI:16027
57750,1.7.1.7,GMP reductase,ATP,Escherichia coli,-,CHEBI:15422
57751,1.7.1.7,GMP reductase,ATP,Klebsiella aerogenes,-,CHEBI:15422
57752,1.7.1.7,GMP reductase,ATP,Salmonella enterica,-,CHEBI:15422
57754,1.7.1.7,GMP reductase,ATP,Mycoplasma mycoides,-,CHEBI:15422
57760,1.7.1.7,GMP reductase,GTP,Homo sapiens,-,CHEBI:15996
57761,1.7.1.7,GMP reductase,GTP,Klebsiella aerogenes,-,CHEBI:15996
57762,1.7.1.7,GMP reductase,IMP,Escherichia coli,-,CHEBI:17202
57763,1.7.1.7,GMP reductase,IMP,Homo sapiens,-,CHEBI:17202
57764,1.7.1.7,GMP reductase,IMP,Klebsiella aerogenes,-,CHEBI:17202
57765,1.7.1.7,GMP reductase,IMP,Salmonella enterica,-,CHEBI:17202
57766,1.7.1.7,GMP reductase,IMP,Bos taurus,-,CHEBI:17202
57767,1.7.1.7,GMP reductase,IMP,Artemia salina,-,CHEBI:17202
57768,1.7.1.7,GMP reductase,IMP,Leishmania major,-,CHEBI:17202
57785,1.7.1.7,GMP reductase,XMP,Homo sapiens,-,CHEBI:15652
57786,1.7.1.7,GMP reductase,XMP,Bos taurus,-,CHEBI:15652
57787,1.7.1.7,GMP reductase,XMP,Artemia salina,-,CHEBI:15652
57790,1.7.1.7,GMP reductase,XTP,Homo sapiens,-,CHEBI:10049
57798,1.7.1.B3,aromatic nitroreductase [NADPH],NADP+,Escherichia coli,-,CHEBI:18009
57799,1.7.2.1,nitrite reductase (NO-forming),acetate,Alcaligenes faecalis,-,CHEBI:15366
57809,1.7.2.1,nitrite reductase (NO-forming),formate,Alcaligenes faecalis,-,CHEBI:30751
57822,1.7.2.1,nitrite reductase (NO-forming),Urea,Cereibacter sphaeroides,-,CHEBI:16199
57832,1.7.2.2,nitrite reductase (cytochrome; ammonia-forming),Cyanate,Escherichia coli,-,CHEBI:29195
57861,1.7.2.3,trimethylamine-N-oxide reductase,FAD,Salmonella enterica,-,CHEBI:16238
57862,1.7.2.3,trimethylamine-N-oxide reductase,FMN,Salmonella enterica,-,CHEBI:17621
57882,1.7.2.3,trimethylamine-N-oxide reductase,Urea,Escherichia coli,-,CHEBI:16199
57924,1.7.2.5,nitric oxide reductase (cytochrome c),linoleic acid,Pseudomonas stutzeri,-,CHEBI:17351
57925,1.7.2.5,nitric oxide reductase (cytochrome c),linolenic acid,Pseudomonas stutzeri,-,CHEBI:27432
57936,1.7.2.5,nitric oxide reductase (cytochrome c),oleic acid,Pseudomonas stutzeri,-,CHEBI:16196
57981,1.7.3.1,nitroalkane oxidase,acetaldehyde,Fusarium oxysporum,-,CHEBI:15343
57982,1.7.3.1,nitroalkane oxidase,benzoate,Fusarium oxysporum,-,CHEBI:30746
57984,1.7.3.1,nitroalkane oxidase,Butyraldehyde,Fusarium oxysporum,-,CHEBI:15743
57988,1.7.3.1,nitroalkane oxidase,Maleic acid,Neurospora crassa,-,CHEBI:18300
57994,1.7.3.1,nitroalkane oxidase,pentanoate,Fusarium oxysporum,-,CHEBI:17418
57995,1.7.3.1,nitroalkane oxidase,phenylacetic acid,Fusarium oxysporum,-,CHEBI:30745
57999,1.7.3.1,nitroalkane oxidase,valerate,Fusarium oxysporum,-,CHEBI:17418
58003,1.7.3.2,acetylindoxyl oxidase,caffeic acid,Zea mays,-,CHEBI:16433
58004,1.7.3.2,acetylindoxyl oxidase,catechol,Zea mays,-,CHEBI:18135
58006,1.7.3.2,acetylindoxyl oxidase,cysteine,Zea mays,-,CHEBI:35235
58010,1.7.3.2,acetylindoxyl oxidase,glutathione,Zea mays,-,CHEBI:16856
58049,1.7.3.3,factor-independent urate hydroxylase,Allantoic acid,Vigna unguiculata,-,CHEBI:30837
58050,1.7.3.3,factor-independent urate hydroxylase,allantoin,Vigna unguiculata,-,CHEBI:15676
58051,1.7.3.3,factor-independent urate hydroxylase,allantoin,Glycine max,-,CHEBI:15676
58053,1.7.3.3,factor-independent urate hydroxylase,arginine,Bos taurus,-,CHEBI:16467
58054,1.7.3.3,factor-independent urate hydroxylase,aspartic acid,Cyberlindnera jadinii,-,CHEBI:17053
58105,1.7.3.3,factor-independent urate hydroxylase,glutamine,Vigna unguiculata,-,CHEBI:58359
58106,1.7.3.3,factor-independent urate hydroxylase,glutamine,Glycine max,-,CHEBI:58359
58107,1.7.3.3,factor-independent urate hydroxylase,glycerol,Rattus norvegicus,-,CHEBI:17754
58108,1.7.3.3,factor-independent urate hydroxylase,glyoxylic acid,Vigna unguiculata,-,CHEBI:16891
58110,1.7.3.3,factor-independent urate hydroxylase,guanine,Vigna unguiculata,-,CHEBI:16235
58119,1.7.3.3,factor-independent urate hydroxylase,hypoxanthine,Metabacillus fastidiosus,-,CHEBI:17368
58121,1.7.3.3,factor-independent urate hydroxylase,hypoxanthine,Ricinus communis,-,CHEBI:17368
58122,1.7.3.3,factor-independent urate hydroxylase,hypoxanthine,Vigna unguiculata,-,CHEBI:17368
58123,1.7.3.3,factor-independent urate hydroxylase,inosine 5'-monophosphate,Vigna unguiculata,-,CHEBI:17202
58173,1.7.3.3,factor-independent urate hydroxylase,sucrose,Rattus norvegicus,-,CHEBI:17992
58181,1.7.3.3,factor-independent urate hydroxylase,Urea,Cyberlindnera jadinii,-,CHEBI:16199
58182,1.7.3.3,factor-independent urate hydroxylase,Urea,Vigna unguiculata,-,CHEBI:16199
58183,1.7.3.3,factor-independent urate hydroxylase,xanthine,Cicer arietinum,-,CHEBI:48517
58184,1.7.3.3,factor-independent urate hydroxylase,xanthine,Metabacillus fastidiosus,-,CHEBI:48517
58185,1.7.3.3,factor-independent urate hydroxylase,xanthine,Puccinia recondita,-,CHEBI:48517
58186,1.7.3.3,factor-independent urate hydroxylase,xanthine,Ricinus communis,-,CHEBI:48517
58187,1.7.3.3,factor-independent urate hydroxylase,xanthine,Streptomyces cyanogenus,-,CHEBI:48517
58188,1.7.3.3,factor-independent urate hydroxylase,xanthine,Triticum aestivum,-,CHEBI:48517
58189,1.7.3.3,factor-independent urate hydroxylase,xanthine,Vicia faba,-,CHEBI:48517
58190,1.7.3.3,factor-independent urate hydroxylase,xanthine,Vigna unguiculata,-,CHEBI:48517
