	EC	Enz	Met	Org	Mode	ChEBI
5020	2.7.7.27	glucose-1-phosphate adenylyltransferase	sedoheptulose 1,7-diphosphate	Mycolicibacterium smegmatis	+	CHEBI:17969
5021	2.7.7.27	glucose-1-phosphate adenylyltransferase	sedoheptulose 1,7-diphosphate	Nicotiana tabacum	+	CHEBI:17969
5022	2.7.7.27	glucose-1-phosphate adenylyltransferase	sedoheptulose 1,7-diphosphate	Oryza sativa	+	CHEBI:17969
5023	2.7.7.27	glucose-1-phosphate adenylyltransferase	sedoheptulose 1,7-diphosphate	Persea americana	+	CHEBI:17969
5024	2.7.7.27	glucose-1-phosphate adenylyltransferase	sedoheptulose 1,7-diphosphate	Phaseolus vulgaris	+	CHEBI:17969
5025	2.7.7.27	glucose-1-phosphate adenylyltransferase	sedoheptulose 1,7-diphosphate	Pisum sativum	+	CHEBI:17969
5026	2.7.7.27	glucose-1-phosphate adenylyltransferase	sedoheptulose 1,7-diphosphate	Rhizobium viscosum	+	CHEBI:17969
5027	2.7.7.27	glucose-1-phosphate adenylyltransferase	sedoheptulose 1,7-diphosphate	Rhodobacter capsulatus	+	CHEBI:17969
5028	2.7.7.27	glucose-1-phosphate adenylyltransferase	sedoheptulose 1,7-diphosphate	Rhodocyclus tenuis	+	CHEBI:17969
5029	2.7.7.27	glucose-1-phosphate adenylyltransferase	sedoheptulose 1,7-diphosphate	Rhodomicrobium vannielii	+	CHEBI:17969
5030	2.7.7.27	glucose-1-phosphate adenylyltransferase	sedoheptulose 1,7-diphosphate	Rhodopseudomonas palustris	+	CHEBI:17969
5031	2.7.7.27	glucose-1-phosphate adenylyltransferase	sedoheptulose 1,7-diphosphate	Rhodospirillum rubrum	+	CHEBI:17969
5032	2.7.7.27	glucose-1-phosphate adenylyltransferase	sedoheptulose 1,7-diphosphate	Rubrivivax gelatinosus	+	CHEBI:17969
5033	2.7.7.27	glucose-1-phosphate adenylyltransferase	sedoheptulose 1,7-diphosphate	Salmonella enterica	+	CHEBI:17969
5034	2.7.7.27	glucose-1-phosphate adenylyltransferase	sedoheptulose 1,7-diphosphate	Salmonella enterica	+	CHEBI:17969
5035	2.7.7.27	glucose-1-phosphate adenylyltransferase	sedoheptulose 1,7-diphosphate	Serratia liquefaciens	+	CHEBI:17969
5036	2.7.7.27	glucose-1-phosphate adenylyltransferase	sedoheptulose 1,7-diphosphate	Serratia marcescens	+	CHEBI:17969
5037	2.7.7.27	glucose-1-phosphate adenylyltransferase	sedoheptulose 1,7-diphosphate	Shigella dysenteriae	+	CHEBI:17969
5038	2.7.7.27	glucose-1-phosphate adenylyltransferase	sedoheptulose 1,7-diphosphate	Solanum lycopersicum	+	CHEBI:17969
5039	2.7.7.27	glucose-1-phosphate adenylyltransferase	sedoheptulose 1,7-diphosphate	Solanum tuberosum	+	CHEBI:17969
5040	2.7.7.27	glucose-1-phosphate adenylyltransferase	sedoheptulose 1,7-diphosphate	Sorghum sp.	+	CHEBI:17969
5041	2.7.7.27	glucose-1-phosphate adenylyltransferase	sedoheptulose 1,7-diphosphate	Spinacia oleracea	+	CHEBI:17969
5042	2.7.7.27	glucose-1-phosphate adenylyltransferase	sedoheptulose 1,7-diphosphate	Synechococcus sp.	+	CHEBI:17969
5043	2.7.7.27	glucose-1-phosphate adenylyltransferase	sedoheptulose 1,7-diphosphate	Synechocystis sp.	+	CHEBI:17969
5044	2.7.7.27	glucose-1-phosphate adenylyltransferase	sedoheptulose 1,7-diphosphate	Tetradesmus obliquus	+	CHEBI:17969
5045	2.7.7.27	glucose-1-phosphate adenylyltransferase	sedoheptulose 1,7-diphosphate	Triticum aestivum	+	CHEBI:17969
5046	2.7.7.27	glucose-1-phosphate adenylyltransferase	sedoheptulose 1,7-diphosphate	Vigna radiata	+	CHEBI:17969
5047	2.7.7.27	glucose-1-phosphate adenylyltransferase	sedoheptulose 1,7-diphosphate	Zea mays	+	CHEBI:17969
5048	2.7.7.27	glucose-1-phosphate adenylyltransferase	sedoheptulose 1,7-diphosphate	Escherichia coli	+	CHEBI:17969
5049	2.7.7.27	glucose-1-phosphate adenylyltransferase	sucrose	Solanum tuberosum	+	CHEBI:17992
5050	2.7.7.3	pantetheine-phosphate adenylyltransferase	cysteine	Rattus norvegicus	+	CHEBI:35235
5051	2.7.7.3	pantetheine-phosphate adenylyltransferase	cysteine	Sus scrofa	+	CHEBI:35235
5052	2.7.7.3	pantetheine-phosphate adenylyltransferase	cysteine	Rattus norvegicus	+	CHEBI:35235
5053	2.7.7.3	pantetheine-phosphate adenylyltransferase	deoxycholate	Rattus norvegicus	+	CHEBI:28834
5054	2.7.7.38	3-deoxy-manno-octulosonate cytidylyltransferase	GSH	Escherichia coli	+	CHEBI:16856
5055	2.7.7.39	glycerol-3-phosphate cytidylyltransferase	UDP-N-acetylglucosamine	Bacillus licheniformis	+	CHEBI:16264
5056	2.7.7.39	glycerol-3-phosphate cytidylyltransferase	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-diaminopimelyl-D-alanyl-D-alanine	Bacillus licheniformis	+	CHEBI:18199
5057	2.7.7.4	sulfate adenylyltransferase	AMP	Oryza sativa	+	CHEBI:16027
5058	2.7.7.41	phosphatidate cytidylyltransferase	ATP	Escherichia coli	+	CHEBI:15422
5059	2.7.7.41	phosphatidate cytidylyltransferase	ATP	Catharanthus roseus	+	CHEBI:15422
5060	2.7.7.41	phosphatidate cytidylyltransferase	ATP	Sus scrofa	+	CHEBI:15422
5061	2.7.7.41	phosphatidate cytidylyltransferase	GTP	Rattus norvegicus	+	CHEBI:15996
5062	2.7.7.41	phosphatidate cytidylyltransferase	GTP	Rattus norvegicus	+	CHEBI:15996
5063	2.7.7.41	phosphatidate cytidylyltransferase	GTP	Homo sapiens	+	CHEBI:15996
5064	2.7.7.41	phosphatidate cytidylyltransferase	GTP	Rattus norvegicus	+	CHEBI:15996
5065	2.7.7.41	phosphatidate cytidylyltransferase	GTP	Sus scrofa	+	CHEBI:15996
5066	2.7.7.41	phosphatidate cytidylyltransferase	ITP	Sus scrofa	+	CHEBI:16039
5067	2.7.7.41	phosphatidate cytidylyltransferase	UTP	Sus scrofa	+	CHEBI:15713
5068	2.7.7.42	[glutamine synthetase] adenylyltransferase	2-oxoglutarate	Escherichia coli	+	CHEBI:30915
5069	2.7.7.42	[glutamine synthetase] adenylyltransferase	alpha-ketoglutarate	Escherichia coli	+	CHEBI:16810
5070	2.7.7.42	[glutamine synthetase] adenylyltransferase	alpha-ketoglutarate	Escherichia coli	+	CHEBI:16810
5071	2.7.7.42	[glutamine synthetase] adenylyltransferase	alpha-ketoglutarate	Escherichia coli	+	CHEBI:16810
5072	2.7.7.42	[glutamine synthetase] adenylyltransferase	Gln	Escherichia coli	+	CHEBI:58359
5073	2.7.7.42	[glutamine synthetase] adenylyltransferase	Gln	Escherichia coli	+	CHEBI:58359
5074	2.7.7.42	[glutamine synthetase] adenylyltransferase	glutamine	Escherichia coli	+	CHEBI:58359
5075	2.7.7.42	[glutamine synthetase] adenylyltransferase	glutamine	Escherichia coli	+	CHEBI:58359
5076	2.7.7.42	[glutamine synthetase] adenylyltransferase	glutamine	Escherichia coli	+	CHEBI:58359
5077	2.7.7.42	[glutamine synthetase] adenylyltransferase	glutamine	Escherichia coli	+	CHEBI:58359
5078	2.7.7.42	[glutamine synthetase] adenylyltransferase	glutamine	Escherichia coli	+	CHEBI:58359
5079	2.7.7.42	[glutamine synthetase] adenylyltransferase	L-glutamine	Escherichia coli	+	CHEBI:58359
5080	2.7.7.42	[glutamine synthetase] adenylyltransferase	L-glutamine	Escherichia coli	+	CHEBI:58359
5081	2.7.7.42	[glutamine synthetase] adenylyltransferase	L-glutamine	Escherichia coli	+	CHEBI:58359
5082	2.7.7.42	[glutamine synthetase] adenylyltransferase	L-glutamine	Escherichia coli	+	CHEBI:58359
5083	2.7.7.42	[glutamine synthetase] adenylyltransferase	L-glutamine	Escherichia coli	+	CHEBI:58359
5084	2.7.7.42	[glutamine synthetase] adenylyltransferase	L-glutamine	Escherichia coli	+	CHEBI:58359
5085	2.7.7.42	[glutamine synthetase] adenylyltransferase	L-glutamine	Pseudomonas putida	+	CHEBI:58359
5086	2.7.7.42	[glutamine synthetase] adenylyltransferase	L-glutamine	Salmonella enterica	+	CHEBI:58359
5087	2.7.7.43	N-acylneuraminate cytidylyltransferase	ATP	Mannheimia haemolytica	+	CHEBI:15422
5088	2.7.7.48	RNA-directed RNA polymerase	salicylic acid	Gossypium hirsutum	+	CHEBI:16914
5089	2.7.7.49	RNA-directed DNA polymerase	estrogen	Mus musculus	+	CHEBI:16469
5090	2.7.7.59	[protein-PII] uridylyltransferase	2-oxoglutarate	Azospirillum brasilense	+	CHEBI:30915
5091	2.7.7.59	[protein-PII] uridylyltransferase	2-oxoglutarate	Escherichia coli	+	CHEBI:30915
5092	2.7.7.59	[protein-PII] uridylyltransferase	2-oxoglutarate	Herbaspirillum seropedicae	+	CHEBI:30915
5093	2.7.7.59	[protein-PII] uridylyltransferase	2-oxoglutarate	Herbaspirillum seropedicae	+	CHEBI:30915
5094	2.7.7.59	[protein-PII] uridylyltransferase	ADP	Herbaspirillum seropedicae	+	CHEBI:16761
5095	2.7.7.59	[protein-PII] uridylyltransferase	AMP	Herbaspirillum seropedicae	+	CHEBI:16027
5096	2.7.7.59	[protein-PII] uridylyltransferase	ATP	Azospirillum brasilense	+	CHEBI:15422
5097	2.7.7.59	[protein-PII] uridylyltransferase	ATP	Herbaspirillum seropedicae	+	CHEBI:15422
5098	2.7.7.59	[protein-PII] uridylyltransferase	ATP	Herbaspirillum seropedicae	+	CHEBI:15422
5099	2.7.7.59	[protein-PII] uridylyltransferase	ATP	Rhodospirillum rubrum	+	CHEBI:15422
5100	2.7.7.59	[protein-PII] uridylyltransferase	ATP	Herbaspirillum seropedicae	+	CHEBI:15422
5101	2.7.7.59	[protein-PII] uridylyltransferase	glutamine	Escherichia coli	+	CHEBI:58359
5102	2.7.7.59	[protein-PII] uridylyltransferase	glutamine	Escherichia coli	+	CHEBI:58359
5103	2.7.7.59	[protein-PII] uridylyltransferase	glutamine	Herbaspirillum seropedicae	+	CHEBI:58359
5104	2.7.7.59	[protein-PII] uridylyltransferase	L-glutamine	Rhodospirillum rubrum	+	CHEBI:58359
5105	2.7.7.6	DNA-directed RNA polymerase	glutamate	Escherichia coli	+	CHEBI:16015
5106	2.7.7.65	diguanylate cyclase	acetyl phosphate	Pseudomonas fluorescens	+	CHEBI:15350
5107	2.7.7.65	diguanylate cyclase	cAMP	Leptospira interrogans	+	CHEBI:17489
5108	2.7.7.7	DNA-directed DNA polymerase	ATP	Vigna radiata	+	CHEBI:15422
5109	2.7.7.7	DNA-directed DNA polymerase	dimethyl sulfoxide	Bombyx mori	+	CHEBI:28262
5110	2.7.7.7	DNA-directed DNA polymerase	dimethyl sulfoxide	Bos taurus	+	CHEBI:28262
5111	2.7.7.7	DNA-directed DNA polymerase	dimethyl sulfoxide	Homo sapiens	+	CHEBI:28262
5112	2.7.7.7	DNA-directed DNA polymerase	dimethyl sulfoxide	Mammalia	+	CHEBI:28262
5113	2.7.7.7	DNA-directed DNA polymerase	dimethyl sulfoxide	Mus musculus	+	CHEBI:28262
5114	2.7.7.7	DNA-directed DNA polymerase	dimethyl sulfoxide	Oryctolagus cuniculus	+	CHEBI:28262
5115	2.7.7.7	DNA-directed DNA polymerase	glycerol	Thermoplasma acidophilum	+	CHEBI:17754
5116	2.7.7.8	polyribonucleotide nucleotidyltransferase	AMP	Sinorhizobium meliloti	+	CHEBI:16027
5117	2.7.7.8	polyribonucleotide nucleotidyltransferase	citrate	Escherichia coli	+	CHEBI:30769
5118	2.7.7.8	polyribonucleotide nucleotidyltransferase	Polyornithine	Clostridium perfringens	+	CHEBI:18257
5119	2.7.7.89	[glutamine synthetase]-adenylyl-L-tyrosine phosphorylase	2-oxoglutarate	Escherichia coli	+	CHEBI:30915
5120	2.7.7.89	[glutamine synthetase]-adenylyl-L-tyrosine phosphorylase	2-oxoglutarate	Escherichia coli	+	CHEBI:30915
5121	2.7.7.89	[glutamine synthetase]-adenylyl-L-tyrosine phosphorylase	2-oxoglutarate	Escherichia coli	+	CHEBI:30915
5122	2.7.7.89	[glutamine synthetase]-adenylyl-L-tyrosine phosphorylase	adenosine	Escherichia coli	+	CHEBI:16335
5123	2.7.7.89	[glutamine synthetase]-adenylyl-L-tyrosine phosphorylase	GTP	Escherichia coli	+	CHEBI:15996
5124	2.7.7.89	[glutamine synthetase]-adenylyl-L-tyrosine phosphorylase	ITP	Escherichia coli	+	CHEBI:16039
5125	2.7.7.89	[glutamine synthetase]-adenylyl-L-tyrosine phosphorylase	UMP	Escherichia coli	+	CHEBI:16695
5126	2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	3-phosphoglycerate	Bifidobacterium bifidum	+	CHEBI:17794
5127	2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	ADP-glucose	Triticum aestivum	+	CHEBI:15751
5128	2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	D-erythrose 4-phosphate	Bifidobacterium bifidum	+	CHEBI:48153
5129	2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	NADP+	Triticum aestivum	+	CHEBI:18009
5130	2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	sucrose	Arabidopsis thaliana	+	CHEBI:17992
5131	2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	sucrose	Arabidopsis thaliana	+	CHEBI:17992
5132	2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	UDP-glucose	Triticum aestivum	+	CHEBI:46229
5133	2.7.7.B16	DNA primase	ATP	Thermococcus kodakarensis	+	CHEBI:15422
5134	2.7.8.1	ethanolaminephosphotransferase	deoxycholate	Gallus gallus	+	CHEBI:28834
5135	2.7.8.1	ethanolaminephosphotransferase	deoxycholate	Rattus norvegicus	+	CHEBI:28834
5136	2.7.8.1	ethanolaminephosphotransferase	taurocholate	Mesocricetus auratus	+	CHEBI:28865
5137	2.7.8.15	UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase	ATP	Glycine max	+	CHEBI:15422
5138	2.7.8.15	UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase	GDP-mannose	Sus scrofa	+	CHEBI:15820
5139	2.7.8.17	UDP-N-acetylglucosamine-lysosomal-enzyme N-acetylglucosaminephosphotransferase	D-glucose 6-phosphate	Bos taurus	+	CHEBI:4170
5140	2.7.8.17	UDP-N-acetylglucosamine-lysosomal-enzyme N-acetylglucosaminephosphotransferase	D-mannose 6-phosphate	Bos taurus	+	CHEBI:48066
5141	2.7.8.2	diacylglycerol cholinephosphotransferase	deoxycholate	Rattus norvegicus	+	CHEBI:28834
5142	2.7.8.2	diacylglycerol cholinephosphotransferase	deoxycholate	Rattus norvegicus	+	CHEBI:28834
5143	2.7.8.2	diacylglycerol cholinephosphotransferase	deoxycholate	Rattus norvegicus	+	CHEBI:28834
5144	2.7.8.2	diacylglycerol cholinephosphotransferase	taurocholate	Rattus norvegicus	+	CHEBI:28865
5145	2.7.8.43	lipid A phosphoethanolamine transferase	arbutin	Escherichia coli	+	CHEBI:18305
5146	2.7.8.7	holo-[acyl-carrier-protein] synthase	CoA	Spinacia oleracea	+	CHEBI:15346
5147	2.7.9.1	pyruvate, phosphate dikinase	mannitol	Oryza sativa	+	CHEBI:16899
5148	2.8.1.1	thiosulfate sulfurtransferase	dihydrolipoate	Methanosarcina mazei	+	CHEBI:18047
5149	2.8.1.1	thiosulfate sulfurtransferase	glutathione	Methanosarcina mazei	+	CHEBI:16856
5150	2.8.1.1	thiosulfate sulfurtransferase	L-cysteine	Methanosarcina mazei	+	CHEBI:35235
5151	2.8.1.1	thiosulfate sulfurtransferase	L-cysteine	Cavia porcellus	+	CHEBI:35235
5152	2.8.1.1	thiosulfate sulfurtransferase	L-cysteine	Acinetobacter calcoaceticus	+	CHEBI:35235
5153	2.8.1.1	thiosulfate sulfurtransferase	reduced glutathione	Acinetobacter calcoaceticus	+	CHEBI:16856
5154	2.8.1.10	thiazole synthase	NADPH	Escherichia coli	+	CHEBI:16474
5155	2.8.1.10	thiazole synthase	S-adenosylmethionine	Escherichia coli	+	CHEBI:15414
5156	2.8.1.6	biotin synthase	asparagine	Escherichia coli	+	CHEBI:58048
5157	2.8.1.6	biotin synthase	D-fructose 1,6-bisphosphate	Arabidopsis thaliana	+	CHEBI:28013
5158	2.8.1.6	biotin synthase	fructose 1,6-diphosphate	Escherichia coli	+	CHEBI:28013
5159	2.8.1.6	biotin synthase	L-cysteine	Lysinibacillus sphaericus	+	CHEBI:35235
5160	2.8.1.6	biotin synthase	L-cysteine	Arabidopsis thaliana	+	CHEBI:35235
5161	2.8.1.6	biotin synthase	L-cysteine	Escherichia coli	+	CHEBI:35235
5162	2.8.1.6	biotin synthase	L-cysteine	Escherichia coli	+	CHEBI:35235
5163	2.8.1.6	biotin synthase	L-cysteine	Escherichia coli	+	CHEBI:35235
5164	2.8.1.6	biotin synthase	pyridoxal 5'-phosphate	Escherichia coli	+	CHEBI:18405
5165	2.8.1.6	biotin synthase	S-adenosyl-L-methionine	Escherichia coli	+	CHEBI:15414
5166	2.8.1.6	biotin synthase	S-adenosyl-L-methionine	Lysinibacillus sphaericus	+	CHEBI:15414
5167	2.8.1.6	biotin synthase	S-adenosyl-L-methionine	Lysinibacillus sphaericus	+	CHEBI:15414
5168	2.8.1.6	biotin synthase	S-adenosyl-L-methionine	Escherichia coli	+	CHEBI:15414
5169	2.8.1.6	biotin synthase	S-adenosyl-L-methionine	Arabidopsis thaliana	+	CHEBI:15414
5170	2.8.1.6	biotin synthase	S-adenosyl-L-methionine	Bacillus subtilis	+	CHEBI:15414
5171	2.8.1.6	biotin synthase	S-adenosyl-L-methionine	Escherichia coli	+	CHEBI:15414
5172	2.8.1.6	biotin synthase	S-adenosyl-L-methionine	Escherichia coli	+	CHEBI:15414
5173	2.8.1.7	cysteine desulfurase	pyridoxal-5'-phosphate	Escherichia coli	+	CHEBI:18405
5174	2.8.1.7	cysteine desulfurase	pyruvate	Synechocystis sp.	+	CHEBI:32816
5175	2.8.1.7	cysteine desulfurase	pyruvate	Escherichia coli	+	CHEBI:32816
5176	2.8.2.1	aryl sulfotransferase	adenosine 3',5'-bisphosphate	Rattus norvegicus	+	CHEBI:17985
5177	2.8.2.1	aryl sulfotransferase	adenosine 3',5'-bisphosphate	Rattus norvegicus	+	CHEBI:17985
5178	2.8.2.1	aryl sulfotransferase	ferulic acid	Homo sapiens	+	CHEBI:17620
5179	2.8.2.1	aryl sulfotransferase	gallic acid	Homo sapiens	+	CHEBI:30778
5180	2.8.2.1	aryl sulfotransferase	gentisic acid	Homo sapiens	+	CHEBI:17189
5181	2.8.2.1	aryl sulfotransferase	GSH	Rattus norvegicus	+	CHEBI:16856
5182	2.8.2.1	aryl sulfotransferase	m-coumaric acid	Homo sapiens	+	CHEBI:32357
5183	2.8.2.1	aryl sulfotransferase	p-coumaric acid	Homo sapiens	+	CHEBI:32374
5184	2.8.2.1	aryl sulfotransferase	p-hydroxybenzoic acid	Homo sapiens	+	CHEBI:30763
5185	2.8.2.11	galactosylceramide sulfotransferase	ATP	Mus musculus	+	CHEBI:15422
5186	2.8.2.11	galactosylceramide sulfotransferase	ATP	Rattus norvegicus	+	CHEBI:15422
5187	2.8.2.11	galactosylceramide sulfotransferase	ATP	Mus musculus	+	CHEBI:15422
5188	2.8.2.11	galactosylceramide sulfotransferase	vitamin K1	Mus musculus	+	CHEBI:18067
5189	2.8.2.13	psychosine sulfotransferase	cysteine	Mus musculus	+	CHEBI:35235
5190	2.8.2.13	psychosine sulfotransferase	deoxycholate	Mus musculus	+	CHEBI:28834
5191	2.8.2.13	psychosine sulfotransferase	glutathione	Mus musculus	+	CHEBI:16856
5192	2.8.2.14	bile-salt sulfotransferase	estrogen	Rattus norvegicus	+	CHEBI:16469
5193	2.8.2.2	alcohol sulfotransferase	cysteine	Mesocricetus auratus	+	CHEBI:35235
5194	2.8.2.2	alcohol sulfotransferase	glutathione	Rattus norvegicus	+	CHEBI:16856
5195	2.8.2.20	protein-tyrosine sulfotransferase	5'-AMP	Rattus norvegicus	+	CHEBI:16027
5196	2.8.2.20	protein-tyrosine sulfotransferase	5'-AMP	Rattus norvegicus	+	CHEBI:16027
5197	2.8.2.20	protein-tyrosine sulfotransferase	6-keto-prostaglandin F1alpha	Rattus norvegicus	+	CHEBI:28158
5198	2.8.2.20	protein-tyrosine sulfotransferase	oleic acid	Rattus norvegicus	+	CHEBI:16196
5199	2.8.2.33	N-acetylgalactosamine 4-sulfate 6-O-sulfotransferase	retinoic acid	Homo sapiens	+	CHEBI:15367
5200	2.8.2.4	estrone sulfotransferase	cAMP	Mus musculus	+	CHEBI:17489
5201	2.8.2.4	estrone sulfotransferase	cysteine	Bos taurus	+	CHEBI:35235
5202	2.8.2.4	estrone sulfotransferase	N-acetylcysteine	Homo sapiens	+	CHEBI:28939
5203	2.8.2.4	estrone sulfotransferase	quercetin	Homo sapiens	+	CHEBI:16243
5204	2.8.2.5	chondroitin 4-sulfotransferase	glutathione	Rattus norvegicus	+	CHEBI:16856
5205	2.8.2.5	chondroitin 4-sulfotransferase	glutathione	Gallus gallus	+	CHEBI:16856
5206	2.8.2.6	choline sulfotransferase	3'-phosphoadenosine 5'-phosphosulfate	Pseudomonas sp.	+	CHEBI:17980
5207	2.8.2.6	choline sulfotransferase	adenosine 5'-phosphosulfate	Pseudomonas sp.	+	CHEBI:17709
5208	2.8.2.6	choline sulfotransferase	ethanol	Aspergillus nidulans	+	CHEBI:16236
5209	2.8.2.6	choline sulfotransferase	n-Propanol	Aspergillus nidulans	+	CHEBI:28831
5210	2.8.2.8	[heparan sulfate]-glucosamine N-sulfotransferase	estrogen	Oryctolagus cuniculus	+	CHEBI:16469
5211	2.8.2.9	tyrosine-ester sulfotransferase	glutathione	Rattus norvegicus	+	CHEBI:16856
5212	2.8.2.9	tyrosine-ester sulfotransferase	glutathione disulfide	Rattus norvegicus	+	CHEBI:17858
5213	2.8.3.11	citramalate CoA-transferase	ATP	Achromobacter xylosoxidans	+	CHEBI:15422
5214	2.8.3.11	citramalate CoA-transferase	CoA	Achromobacter xylosoxidans	+	CHEBI:15346
5215	2.8.3.11	citramalate CoA-transferase	succinate	Achromobacter xylosoxidans	+	CHEBI:15741
5216	2.8.4.1	coenzyme-B sulfoethylthiotransferase	ADP	Methanothermobacter thermautotrophicus	+	CHEBI:16761
5217	2.8.4.1	coenzyme-B sulfoethylthiotransferase	ATP	Methanothermobacter thermautotrophicus	+	CHEBI:15422
5218	2.8.4.1	coenzyme-B sulfoethylthiotransferase	ATP	Methanothermobacter thermautotrophicus	+	CHEBI:15422
5219	2.8.4.1	coenzyme-B sulfoethylthiotransferase	ATP	Methanosarcina thermophila	+	CHEBI:15422
5220	2.8.4.1	coenzyme-B sulfoethylthiotransferase	Cobalamin	Methanothermobacter thermautotrophicus	+	CHEBI:15982
5221	2.8.4.1	coenzyme-B sulfoethylthiotransferase	Cobalamin	Methanothermobacter thermautotrophicus	+	CHEBI:15982
5222	2.8.4.1	coenzyme-B sulfoethylthiotransferase	coenzyme F-420	Methanothermobacter thermautotrophicus	+	CHEBI:16848
5223	3.1.1.1	carboxylesterase	acetone	unidentified	+	CHEBI:15347
5224	3.1.1.1	carboxylesterase	DMSO	Archaeoglobus fulgidus	+	CHEBI:28262
5225	3.1.1.1	carboxylesterase	DMSO	Saccharolobus solfataricus	+	CHEBI:28262
5226	3.1.1.1	carboxylesterase	ethanol	Saccharolobus solfataricus	+	CHEBI:16236
5227	3.1.1.1	carboxylesterase	ethanol	Saccharolobus solfataricus	+	CHEBI:16236
5228	3.1.1.1	carboxylesterase	ethanol	Homo sapiens	+	CHEBI:16236
5229	3.1.1.1	carboxylesterase	glycerol	Aeropyrum pernix	+	CHEBI:17754
5230	3.1.1.1	carboxylesterase	Isopropanol	unidentified	+	CHEBI:17824
5231	3.1.1.1	carboxylesterase	methanol	unidentified	+	CHEBI:17790
5232	3.1.1.1	carboxylesterase	methanol	Saccharolobus solfataricus	+	CHEBI:17790
5233	3.1.1.1	carboxylesterase	methanol	Homo sapiens	+	CHEBI:17790
5234	3.1.1.1	carboxylesterase	n-butanol	Homo sapiens	+	CHEBI:28885
5235	3.1.1.1	carboxylesterase	taurocholate	Homo sapiens	+	CHEBI:28865
5236	3.1.1.1	carboxylesterase	taurocholate	Homo sapiens	+	CHEBI:28865
5237	3.1.1.11	pectinesterase	ascorbic acid	Prunus armeniaca	+	CHEBI:29073
5238	3.1.1.116	sn-1-specific diacylglycerol lipase	glutathione	Homo sapiens	+	CHEBI:16856
5239	3.1.1.116	sn-1-specific diacylglycerol lipase	glutathione	Mus musculus	+	CHEBI:16856
5240	3.1.1.13	sterol esterase	17beta-estradiol	Mus musculus	+	CHEBI:16469
5241	3.1.1.13	sterol esterase	2-propanol	Burkholderia cepacia	+	CHEBI:17824
5242	3.1.1.13	sterol esterase	acetone	Burkholderia cepacia	+	CHEBI:15347
5243	3.1.1.13	sterol esterase	cholate	Trichoderma sp.	+	CHEBI:16359
5244	3.1.1.13	sterol esterase	cholate	Pseudomonas aeruginosa	+	CHEBI:16359
5245	3.1.1.13	sterol esterase	cholic acid	Streptomyces avermitilis	+	CHEBI:16359
5246	3.1.1.13	sterol esterase	cholic acid	Limtongozyma cylindracea	+	CHEBI:16359
